Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Grenada,GRD,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,53.51704133,53.37763944,53.22845958,53.08209987,52.93864547,52.79762996,52.65979005,52.52432383,52.40167178,52.29199293,52.19244084,52.0982392,52.00305421,51.90323437,51.80050857,51.69659857,51.59483783,51.49435788,51.39389005,51.29039709,51.17252578,51.07643192,51.01622226,51.00176212,50.98375796,50.90379415,50.79341481,50.65656716,50.51212992,50.37591712,50.25896796,50.1784318,50.1266825,50.07193681,50.01647702,49.96444359,49.91415982,49.86309676,49.8173258,49.76456381,49.70306799,49.65535132,49.61332705,49.58524922,49.57905694,49.57099062,49.56842181,49.56366077,49.55280144,49.53774426,49.52428555,49.54315251,49.59451998,49.63615375,49.67788967,49.72264246,49.77160195,49.81682255,49.8596497,49.90058994,49.93086048,49.95907231,49.99840559,
Greenland,GRL,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.11281285,48.94870645,48.73954427,48.56069042,48.40894431,48.29134124,48.11866316,47.88368102,47.66304856,47.45386115,47.24215345,47.04920502,46.85899335,46.6548525,46.4398132,46.21676059,46.01262886,45.86742797,45.77954719,45.71049617,45.67916018,45.67519076,45.66720555,45.65443213,45.622934,45.6050357,45.61579839,45.64776582,45.70630545,45.77923252,45.90190471,46.07147349,46.22539865,46.38113018,46.53321364,46.58170216,46.54574696,46.51519475,46.49787075,46.49591844,46.51502207,46.55233569,46.60125519,46.66126075,46.7168431,46.75233357,46.78495362,46.83289836,46.86627311,46.89947202,46.95036468,47.01357305,47.07023257,47.11440746,47.15564849,47.19026747,47.21010087,47.22679159,47.23498596,47.24392555,47.29232856,47.38367441,47.49052527,
Guatemala,GTM,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.85397838,48.86648483,48.88084684,48.89803106,48.91791208,48.94144983,48.96912305,48.99937582,49.0321028,49.06819404,49.10454543,49.13704129,49.16560843,49.18938624,49.21556412,49.24906486,49.27907969,49.31357407,49.36246855,49.41917617,49.48374781,49.56036576,49.68550852,49.79554178,49.84420851,49.88423745,49.92214831,49.95872444,49.99242452,50.02479768,50.05709549,50.09368612,50.13330368,50.1707407,50.19822344,50.21691407,50.23503397,50.25239375,50.26887441,50.28439821,50.2990995,50.31280201,50.32578901,50.33912721,50.35310816,50.36696629,50.38084889,50.39448459,50.40744447,50.4197193,50.43075692,50.44026499,50.44831193,50.45515489,50.46060327,50.46472722,50.46782875,50.47007541,50.47142534,50.47107686,50.47850227,50.49562191,50.51023016,
Guam,GUM,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,38.75148534,39.38651469,40.0161778,40.63198088,41.23580214,41.83415364,42.41746968,42.99353138,43.55995579,44.11214089,44.60588901,45.02624164,45.42369229,45.81598318,46.19589228,46.56205392,46.92390983,47.27902311,47.61801154,47.96827164,48.13484939,48.04320753,47.89696099,47.75882486,47.63998851,47.53639463,47.4376677,47.34720825,47.27267262,47.2255983,47.2946486,47.49429796,47.72408205,47.95006218,48.17407655,48.39900329,48.62111769,48.82589257,49.02051075,49.21304334,49.3145554,49.3078428,49.28243204,49.26156012,49.2427014,49.22763486,49.21572795,49.21493296,49.21900137,49.2283388,49.24896152,49.27527483,49.30585605,49.3361428,49.3664313,49.40051673,49.43390398,49.46502497,49.49785983,49.53150204,49.58547784,49.64112728,49.67515456,
Guyana,GUY,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.12954772,50.11272568,50.12176915,50.13073886,50.14018243,50.15218231,50.16668149,50.18220495,50.19966846,50.21820068,50.23771341,50.25059392,50.25761987,50.26696718,50.27795814,50.29091055,50.30528709,50.32020888,50.33469553,50.34978218,50.36559853,50.37745964,50.38690984,50.39749631,50.40869477,50.42107184,50.43512885,50.45108982,50.46951019,50.49083739,50.51732261,50.53622113,50.51409534,50.46246666,50.41144906,50.36138616,50.31390539,50.2703218,50.2277662,50.18231853,50.13589337,50.09035165,50.04583578,50.03852414,50.07075,50.1049744,50.13799387,50.16992258,50.20115362,50.23241017,50.26486365,50.29896672,50.3336174,50.44151882,50.61595095,50.78069642,50.93987909,51.09321692,50.85510888,50.82071679,51.09156776,51.07492602,51.03619767,
High income,HIC,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.11058782,51.10154651,51.09357905,51.08526296,51.07695351,51.07554162,51.08656285,51.10202648,51.10814221,51.10291873,51.08618659,51.06202626,51.04267611,51.02940367,51.01789636,51.00786203,50.9997953,50.99245536,50.98664121,50.97970524,50.96693553,50.9530204,50.94217434,50.92972415,50.91666295,50.90185905,50.88332791,50.86383064,50.84483327,50.82437784,50.8071619,50.79043179,50.77241459,50.75789544,50.74524004,50.73550236,50.7270617,50.71848436,50.70948792,50.69932998,50.6868747,50.67888883,50.67670518,50.67354211,50.66781434,50.65234867,50.62054008,50.57780364,50.53258883,50.49554858,50.47527391,50.45357668,50.42134314,50.39096767,50.36376203,50.32432661,50.28120046,50.25204843,50.23040523,50.2176521,50.23126599,50.25346704,50.25781223,
"Hong Kong SAR, China",HKG,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.45715647,48.48577771,48.55129762,48.62419266,48.69699607,48.76620927,48.82864521,48.88512688,48.93695767,48.98751714,49.03958765,49.00651714,48.87129987,48.720516,48.57205293,48.42218538,48.27171101,48.12608108,47.98641083,47.84869002,47.70920976,47.70354618,47.85787623,48.03408219,48.19287116,48.3372631,48.48722626,48.64592537,48.80393433,48.95626547,49.10061943,49.24067017,49.38058503,49.51354788,49.64111604,49.76311925,49.91685408,50.11576971,50.31929908,50.5187245,50.71570501,50.92862766,51.16375063,51.40533078,51.64893049,51.89193288,52.12223955,52.3297297,52.52607657,52.72434861,52.92773663,53.11534021,53.26546918,53.40473332,53.55267952,53.70277025,53.77960273,53.78692998,53.80128864,53.81777404,53.8434024,53.878644,53.92667647,
Honduras,HND,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.89327038,49.89121129,49.88651086,49.8800551,49.87491925,49.86970894,49.86205422,49.85336587,49.84315561,49.83188229,49.82030385,49.80789893,49.79514692,49.77987767,49.75426736,49.72318931,49.69503547,49.66845116,49.64293842,49.61870034,49.59639914,49.5753819,49.55689581,49.54125203,49.52696192,49.51203286,49.49742757,49.48571087,49.48220155,49.48504948,49.48706116,49.48833792,49.48965101,49.49095308,49.49166221,49.49116025,49.48963867,49.48676066,49.47421248,49.46185679,49.45772884,49.45412023,49.44940874,49.44316631,49.43895142,49.43508677,49.43012446,49.42543734,49.42124425,49.41819206,49.41702887,49.4184172,49.4220612,49.42779307,49.43373278,49.44012618,49.44786899,49.45608331,49.46485446,49.47403957,49.48528236,49.49865956,49.5118884,
Heavily indebted poor countries (HIPC),HPC,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.40100191,50.40663279,50.40688765,50.40365728,50.40146797,50.39958815,50.39689164,50.39323789,50.38875678,50.38375819,50.3790818,50.37399438,50.37063977,50.36838073,50.36193217,50.35309445,50.34579752,50.34295752,50.34515007,50.34981001,50.356472,50.36555073,50.37512252,50.38376214,50.39253592,50.3928423,50.38537377,50.37553733,50.37268273,50.37254502,50.36732808,50.35818327,50.34715445,50.33602082,50.32680742,50.32337323,50.32621901,50.32854084,50.32830311,50.33039561,50.32662385,50.31999355,50.31070633,50.29702495,50.28395784,50.27207184,50.26009763,50.2480653,50.2379001,50.23121279,50.22407043,50.21572338,50.20841948,50.20079124,50.19308113,50.18344249,50.17244833,50.16297118,50.15674465,50.15358818,50.1513203,50.15052074,50.15124467,
Croatia,HRV,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.48699744,52.43111107,52.36331249,52.28643098,52.20376762,52.11991359,52.0360082,51.95903834,51.89135234,51.83113957,51.7804684,51.73818408,51.70732936,51.68765967,51.67419612,51.66448736,51.65924148,51.6605286,51.66749968,51.67717048,51.68366614,51.68297909,51.672491,51.66108643,51.6547322,51.64807711,51.64055051,51.633353,51.63026724,51.63061207,51.63467972,51.66916365,51.71100475,51.7141818,51.6994555,51.70137921,51.73529009,51.78897956,51.85073516,51.92265308,52.00145808,52.0437636,52.04554317,52.04105947,52.03035998,52.01498708,51.99422306,51.96866122,51.94143203,51.90900316,51.86788601,51.8228603,51.7770244,51.72881235,51.67552449,51.61796694,51.56234352,51.50428137,51.44477146,51.38933282,51.33713087,51.31078154,51.29365679,
Haiti,HTI,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.29384008,51.28852454,51.28208294,51.26925521,51.25412591,51.24224794,51.22910928,51.21437963,51.19835906,51.18092729,51.16176424,51.14176816,51.12102181,51.09907281,51.07518866,51.0493779,51.02161061,50.99205891,50.96219753,50.93079051,50.89557113,50.8582085,50.82091858,50.78333685,50.7450573,50.70865781,50.67682892,50.64607015,50.6147141,50.58416214,50.5528039,50.52505252,50.50144467,50.47773328,50.45390178,50.4315935,50.41294789,50.39602424,50.38059045,50.36809255,50.35781932,50.34885983,50.34146329,50.33576574,50.32911383,50.32470725,50.32510321,50.32644696,50.32842495,50.33110881,50.3118701,50.29553022,50.30375804,50.31326727,50.32504413,50.33805681,50.35280971,50.36913832,50.38567814,50.40402536,50.42458075,50.44492853,50.46428156,
Hungary,HUN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.7558935,51.72529563,51.69958453,51.67741758,51.65626971,51.63532101,51.61194818,51.58774138,51.56558677,51.54481695,51.53725035,51.54450825,51.54884294,51.54871405,51.54802372,51.54435209,51.53878033,51.53699935,51.54030122,51.54403723,51.56359023,51.60089021,51.63854318,51.67896722,51.72767814,51.77491574,51.81576375,51.85475632,51.8924045,51.93505004,51.97975827,52.02072879,52.06647792,52.11860173,52.17113302,52.22054563,52.26130639,52.29620794,52.33620769,52.37616732,52.41191113,52.44280408,52.47121197,52.49662435,52.51549533,52.51797161,52.51472522,52.51769415,52.51636403,52.5075238,52.49835658,52.46498001,52.42132055,52.39738408,52.37076254,52.33222534,52.29538067,52.25451865,52.19060104,52.12146263,52.07965727,52.06604965,51.98956428,
IBRD only,IBD,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.7254644,49.7276294,49.7225271,49.71117528,49.70049224,49.69325666,49.68560557,49.67790409,49.66968664,49.66060977,49.65483104,49.64489569,49.62831681,49.612439,49.59807571,49.58674228,49.58106159,49.5768236,49.57136533,49.56884617,49.56629572,49.56174112,49.5605752,49.56419945,49.56926664,49.57524634,49.57554726,49.56826701,49.56029932,49.55138683,49.54171858,49.53277341,49.52636249,49.52336078,49.51952836,49.5144239,49.50831604,49.49890343,49.48848875,49.47888994,49.46826107,49.45956264,49.45356245,49.44798401,49.4429857,49.43907808,49.43567736,49.43246165,49.43056103,49.42965633,49.42863116,49.42736548,49.42626159,49.42582599,49.42514113,49.42472845,49.42774337,49.43373404,49.44029369,49.44843528,49.4617651,49.48105741,49.49597213,
IDA & IBRD total,IBT,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.67607229,49.67978797,49.6772051,49.669306,49.66199103,49.65746632,49.65252262,49.64769858,49.64254124,49.63645765,49.63274192,49.6312439,49.62417842,49.61186516,49.60038203,49.59303976,49.59153376,49.59061959,49.58968413,49.59143801,49.58991139,49.58598444,49.58656041,49.59112917,49.59710356,49.60344129,49.60478819,49.60015708,49.5957649,49.58997384,49.58215059,49.57471345,49.56973461,49.56774843,49.56532156,49.56284131,49.56053749,49.55581617,49.55051473,49.5460493,49.54009668,49.53556748,49.53352277,49.53207579,49.53139347,49.53208786,49.5341624,49.53668742,49.54061474,49.5454215,49.54904622,49.55191712,49.55476622,49.55802997,49.56098152,49.56622937,49.57586325,49.58661457,49.59716919,49.60878307,49.62278061,49.63995946,49.65434592,
IDA total,IDA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.43711505,49.45140264,49.46239959,49.47123048,49.48033992,49.48916152,49.49736374,49.5065336,49.51613933,49.5243516,49.53047869,49.56808835,49.60507105,49.6092274,49.61092465,49.62164592,49.63879835,49.65243073,49.67104114,49.6908141,49.69284517,49.69074869,49.69784747,49.70539818,49.71415357,49.72090698,49.72555095,49.73076482,49.73983491,49.74537611,49.74356933,49.7406716,49.73959859,49.73959076,49.74060123,49.74610371,49.75597013,49.76647985,49.77759395,49.78910024,49.79687322,49.80377898,49.81191831,49.82096701,49.83122774,49.84350801,49.8595519,49.87637723,49.89466089,49.91303836,49.92622634,49.93690226,49.94728082,49.95756363,49.96722401,49.98480125,50.00887578,50.02798923,50.04404145,50.05906035,50.06799468,50.07209005,50.07726462,
IDA blend,IDB,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.69688312,48.72825434,48.75183063,48.77059383,48.7907836,48.81101314,48.82990772,48.85286785,48.87965971,48.90409501,48.92509721,48.95263551,48.97821288,48.99260117,49.00592452,49.02058332,49.03816524,49.06360912,49.10351832,49.14363065,49.1372864,49.12577083,49.14269856,49.16101799,49.17867111,49.19281288,49.20587672,49.22174604,49.24013084,49.25118415,49.25750979,49.26596513,49.27643904,49.28515092,49.28898446,49.29232378,49.29792697,49.30448246,49.310076,49.31467654,49.3201155,49.32324744,49.3234851,49.32452993,49.32802559,49.33335525,49.3392249,49.34634229,49.35511083,49.3642773,49.37484222,49.38648157,49.39694202,49.40652068,49.41622933,49.45726966,49.52795577,49.58735018,49.63177484,49.66786391,49.69399869,49.71203495,49.72272158,
Indonesia,IDN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.12151165,50.1065429,50.08910072,50.0710272,50.05675446,50.09080263,50.12902383,50.12351268,50.11408829,50.10528203,50.09703338,50.08993669,50.0827696,50.07491437,50.06671841,50.05823156,50.0503241,50.04283428,50.0340026,50.0225073,50.009216,49.99351985,49.97495243,49.95666778,49.93773253,49.91745606,49.89908935,49.88055078,49.86202112,49.84574056,49.83045333,49.8139789,49.79677014,49.78308992,49.77052692,49.7572688,49.74484291,49.73366134,49.72279971,49.7141598,49.70630009,49.69846615,49.69070681,49.68375421,49.67566962,49.66569939,49.66064442,49.65627847,49.64978541,49.64555196,49.64159076,49.63517337,49.62907301,49.6271043,49.62683121,49.62509761,49.62393878,49.62344941,49.6243418,49.62645884,49.63267731,49.64351776,49.654228,
IDA only,IDX,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.76323167,49.769813,49.77507003,49.77946768,49.78365782,49.78744013,49.79099021,49.79404918,49.79598712,49.79707198,49.79696118,49.83986564,49.88270936,49.88280096,49.87993053,49.88991977,49.90830263,49.91813407,49.92825881,49.94000935,49.94877409,49.95472162,49.95955658,49.96304721,49.96818815,49.97250178,49.9745374,49.97604755,49.98208277,49.98620869,49.98158002,49.97423274,49.96755276,49.96291584,49.96268365,49.96963138,49.9821771,49.99524296,50.00969189,50.02513985,50.03499174,50.04472413,50.05681627,50.0695272,50.08316246,50.09887602,50.11990514,50.14168592,50.1651386,50.18870111,50.20387756,50.21446734,50.22472946,50.23522492,50.24459814,50.24981114,50.24962118,50.24781809,50.2491344,50.25310295,50.25303717,50.24986678,50.25210017,
Isle of Man,IMN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,54.10407231,54.15926645,54.14945859,54.10636869,54.0536726,53.98645544,53.87633582,53.71054107,53.52485352,53.33370303,53.13754566,52.97620102,52.85358505,52.74067724,52.63522533,52.54299488,52.47360011,52.41602445,52.3623121,52.30640157,52.2461029,52.20576846,52.18393294,52.15796155,52.13178295,52.11724866,52.08388104,52.00903072,51.92988775,51.84971952,51.77376026,51.72567006,51.69044334,51.63908924,51.58663178,51.53245445,51.46496992,51.40466803,51.3353317,51.23346012,51.11828697,51.01442446,50.92831323,50.84617457,50.76070516,50.6806019,50.6045271,50.51787916,50.43843067,50.38654043,50.3483323,50.34973325,50.38416846,50.41714204,50.44459807,50.4575742,50.4613541,50.4582436,50.4529991,50.45691206,50.46641125,50.47055054,50.47385795,
India,IND,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.39483888,48.38181031,48.36972803,48.35824889,48.34717889,48.33711749,48.32770588,48.31845576,48.30896365,48.29880406,48.2884787,48.27730401,48.2653173,48.25338252,48.24131533,48.22960502,48.21918092,48.21178947,48.20856873,48.2088563,48.21173552,48.21633544,48.22293889,48.23162704,48.24118453,48.25113509,48.26136737,48.27115573,48.28127164,48.29287064,48.30456203,48.31343123,48.3186968,48.3202562,48.31745837,48.31035444,48.30073516,48.29039203,48.27985792,48.27060711,48.26291454,48.25705407,48.2538354,48.25233442,48.25233719,48.25414571,48.25785093,48.26338432,48.27015696,48.27789879,48.28639484,48.29568755,48.30552804,48.31490115,48.32272625,48.32863253,48.33373349,48.33923196,48.34568866,48.35378254,48.36693679,48.38575642,48.40570567,
Not classified,INX,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.72055095,49.75904924,49.77265028,49.77622872,49.77927255,49.78738964,49.79408811,49.79580226,49.79678533,49.80416045,49.81565115,49.81779129,49.80928985,49.80184669,49.7952316,49.78509582,49.77311103,49.76043595,49.75772718,49.77517216,49.79652868,49.82604961,49.87404425,49.92224085,49.96463694,50.01165222,50.06936091,50.14742294,50.25105559,50.31616443,50.31394048,50.2926411,50.28252447,50.28871591,50.32320072,50.35857144,50.36875528,50.36899578,50.35805089,50.34081451,50.31414585,50.30770291,50.32822684,50.31766701,50.23747791,50.10438667,49.98750828,49.99341718,50.10771738,50.23805545,50.33405274,50.40784456,50.45903758,50.48369607,50.52454833,50.53238915,50.50992538,50.49339313,50.47451581,50.46712441,50.45980495,50.44808751,50.43925983,
"Iran, Islamic Rep.",IRN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.68566763,48.65208745,48.61875112,48.58786417,48.55884831,48.52853765,48.50102958,48.47819114,48.46240612,48.45588785,48.4539787,48.45215235,48.44843049,48.44686081,48.44860099,48.43302378,48.42284196,48.42918141,48.43417567,48.45125844,48.48883706,48.36114145,48.28484592,48.40870986,48.50731568,48.58610473,48.67391827,48.76803988,48.85347806,48.91563825,48.96965207,49.02015374,49.05567128,49.07523551,49.09367557,49.12209034,49.15359784,49.18931629,49.22421608,49.25861591,49.29310876,49.32660442,49.35308904,49.33489883,49.27980026,49.23102728,49.19677882,49.1832166,49.18273715,49.18380976,49.18514915,49.19855032,49.22410506,49.24944679,49.2806266,49.31615632,49.34277125,49.36404412,49.38660715,49.41077722,49.4388963,49.47104772,49.50389139,
